game,file,ref,speaker,text,trigger_or_notes
O1,D2_MAIN,801.30,GHOSTELF_CITY_2,"Fragile peace was shattered. Sword met axe, arrow met shield, as had done in the old wars.",Trigger: as above.
O1,D2_MAIN,801.40,GHOSTELF_CITY_2,One by one we fell and the forest floor cradled us like dying leaves.,Trigger: as above.
O1,D2_MAIN,801.50,GHOSTELF_CITY_3,Better to die in battle than to be a slave to the Dwarves. We were the lucky ones...,Trigger: as above.
O1,D2_MAIN,801.60,GHOSTELF_CITY_3,The beast... it chewed through our trees like a wolf through a sheep’s flesh.,Trigger: Trigger: as above.
O1,D2_MAIN,801.70,BROWN_MINION,"Sheepies... sheepies, where’s sheepies?",
O1,D2_MAIN,802.10,GHOSTELF_CITY_3,"Stay back, invader! Know that none of your kind has returned from our sacred temple.",Trigger: These 2 Elves should be near the entrance to the skull domain.
O1,D2_MAIN,802.20,GHOSTELF_CITY_4,"Those that have gone before you will die in there. If you too should trespass, you will share their fate.",
O1,D2_MAIN,803.10,GNARL,"How nice... company... do kill them quickly, Sire.",Trigger: On destroying the tree root a large number of skull creatures will appear.
O1,D2_MAIN,900.10,GHOSTELF_GROVEGUARD_1,"The Sacred Grove is the last place in Evernight untouched by Corruption. See, our ancient tree still stands.",Trigger: On entering the Sacred Grove area.
O1,D2_MAIN,900.20,GNARL,The area is infested! Those creatures don’t know how to destroy the tree.,
O1,D2_MAIN,900.30,GHOSTELF_GROVEGUARD_1,"I know you need aid, Stranger. Over by the tree is an ancient artefact.",
O1,D2_MAIN,900.40,GHOSTELF_GROVEGUARD_1,"It is yours...but, if you damage the grove in any way, it will be lost to all of us.",
O1,D2_MAIN,900.50,GNARL,"That grass looks like it would burn, crisp those creatures nicely, but turn that bit of tasty loot into useless firewood.",
O1,D2_MAIN,901.10,GHOSTELF_GROVEGUARD_1,No! The Sacred Grove! What have you done... what have you done?,The Elf will not attack the player – can just fade away.
O1,D2_MAIN,902.10,GHOSTELF_GROVEGUARD_1,You are skilled indeed. Now leave me to my grieving.,Trigger: The player successfully retrieves the artefact.
O1,D2_MAIN,903.10,GHOSTELF_GROVEGUARD_1,Greetings beneficent preserver of Evernight Forest!,"Trigger: Player enters the Sacred Grove again after successfully removing the Tower object, or having left the area completely alone."
O1,D2_MAIN,903.20,GHOSTELF_GROVEGUARD_1,"Tread carefully, we beg you.",Trigger: Trigger: as above.
O1,D2_MAIN,903.30,GHOSTELF_GROVEGUARD_1,"Welcome, benevolent Lord!",Trigger: as above.
O1,D2_MAIN,904.10,GHOSTELF_GROVEGUARD_1,The beauty of Evernight is lost to us forever.,"Trigger: Player enters the Sacred Grove area again, after they have corrupted it."
O1,D2_MAIN,904.20,GHOSTELF_GROVEGUARD_1,Leave this place... you have done enough.,"Trigger: Player enters the Sacred Grove area again, after they have corrupted it."
O1,D2_MAIN,904.30,GHOSTELF_GROVEGUARD_1,Let me mourn in peace…,"Trigger: Player enters the Sacred Grove area again, after they have corrupted it."
O1,D2_MAIN,905.10,GHOSTELF_GROVEGUARD_1,You have betrayed us! You life is forfeit!,"Trigger: Player removes the Tower object without corrupting the Grove, and then subsequently corrupts it by burning the grass/tree."
O1,D2_MAIN,1000.10,GNARL,"Elves are more magic than meat, Master! Blue Minions are gifted in the magical arts. Find them!","Trigger: The player attempts to attack and Elf without Blue Minions. These lines can be looped as required.
Note: This will cause the Elf to charge through a Minion and instantly kill them."
O1,D2_MAIN,1000.20,GNARL,"Do not attempt to engage Elves without Blue Minions, Sire!",Trigger: as above.
O1,D2_MAIN,1000.30,GNARL,"Seek out the Blue Minions, my Lord! Only they have the power to take down such magical creatures.",Trigger: as above.
O1,D2_MAIN,1100.10,GNARL,Poison pods - delicious sautéed in a splash of demon’s bile!,Trigger: The first time the player comes across the poison pods.
O1,D2_MAIN,1100.20,GNARL,"Deadly, of course, so perhaps they’d be more useful for dispensing a touch of mass carnage?",Trigger: The first time the player comes across the poison pods.
O1,D2_MAIN,1100.30,GNARL,Pity those Elves are already dead!,Trigger: The first time the player comes across the poison pods.
O1,D2_MAIN,1200.10,GNARL,"Whilst Minions can go where you cannot, you can also traverse terrain too harsh for them.",Trigger: This dialogue triggers in the first area where the player has to direct the Minions along a separate path. If control text is needed it will have to be displayed on-screen at this point.
O1,D2_MAIN,1200.30,GNARL,"Make sure you find your Minions a safe path, however, or they will fret and start chewing their ears!",Trigger: This dialogue triggers in the first area where the player has to direct the Minions along a separate path. If control text is needed it will have to be displayed on-screen at this point.
O1,D2_MAIN,1300.10,OBERON,"Once I deserted my people, my forest, and I have been punished. I will not desert them again!",Trigger: The player enters Oberon’s clearing after having destroyed all six root nodes.
O1,D2_MAIN,1301.10,OBERON,"You shall feel the suffering of Evernight...Every broken branch, every fallen leaf!","Trigger: The player attacks Oberons’s head
Note: Line to be said as Oberon holds up his branches to protect itself."
O1,D2_MAIN,1302.10,OBERON,Roots... boring into my brain. I cannot control it. They are coming... they are coming!,"Trigger: The player is pushed away.
This dialogue is to play as the Minions are being pushed back and the skull tribe start to materialize."
O1,D2_MAIN,1303.10,OBERON,My nightmares... it brought them forth…,"Trigger: The player attacks Oberon’s head.
Note: Line to be said as Oberon holds up his braches to protect itself."
O1,D2_MAIN,1304.10,OBERON,The blackness... the shadows... Cease! Cease! Leave me!,"Trigger: The player is pushed away.
This dialogue is to play as the Minions are being pushed back and the skull tribe start to materialize."
O1,D2_MAIN,1305.10,OBERON,I cannot control it... it controls me... it controls me!,"Trigger: The player attacks Oberon’s head
Note: Line to be said as Oberon holds up his braches to protect itself."
O1,D2_MAIN,1306.10,OBERON,It is weakening... it is weakening!,"Trigger: The player is pushed away.
This dialogue is to play as the Minions are being pushed back and the skull tribe start to materialize."
O1,D2_MAIN,1307.10,OBERON,Enough. Finish this! Free me from this torment!,"Trigger: The Tree/Oberon is almost dead a branch drops down, the Player can use this to get to Oberon’s head."
O1,D2_MAIN,1308.10,OBERON,"You had the strength to do for me what once, I could not for you... Thank you...",Trigger: As Oberon dies
O1,D2_MAIN,1309.10,MALE_GHOSTELF_PATH_1,The eternal sleep has claimed him.,"Trigger: Oberon is dead.
The two path ghost Elves from the opening of the level fade into view."
O1,D2_MAIN,1309.20,MALE_GHOSTELF_PATH_2,The earth stirs beneath us. Evernight will be reborn.,
O1,D2_MAIN,1309.30,MALE_GHOSTELF_PATH_1,"Return the Mother Goddess statue to us Blessed of the Elves, and every tree in this forest will sing your praises.",
O1,D2_MAIN,1400.10,GHOSTELF_ANGRY_1,What is the world without Elves?,Trigger: The player encounters an Elf or Elves after having killed the females in the Dwarf Domain.
O1,D2_MAIN,1400.20,GNARL,A better place!,
O1,D2_MAIN,1401.10,GHOSTELF_ANGRY_1,You have doomed our race!,Trigger: The player encounters an Elf or Elves after having killed the females in the Dwarf Domain.
O1,D2_MAIN,1401.20,GHOSTELF_ANGRY_1,We have nothing to live for but,Trigger: as above.
O1,D2_MAIN,1401.30,GHOSTELF_ANGRY_1,You have proved yourself to be in league with the Dwarves!,Trigger: as above.
O1,D2_MAIN,1401.40,GHOSTELF_ANGRY_1,"Without us there will be no music, no poetry, no beauty but your death.",Trigger: as above.
O1,D2_MAIN,1401.50,GHOSTELF_ANGRY_1,Kill them! Kill them all!,Trigger: as above.
O1,D2_MAIN,1401.60,GHOSTELF_ANGRY_1,May the Mother Goddess strike you down!,Trigger: as above.
O1,D2_MAIN,1401.70,GHOSTELF_ANGRY_1,You return here...,Trigger: as above.
O1,D2_MAIN,1401.80,GHOSTELF_ANGRY_1,"I will not let you gloat over our despair, you animal!",Trigger: as above.
O1,D2_MAIN,1401.90,GHOSTELF_ANGRY_1,You were our last hope... now I will be your last vision!,Trigger: as above.
O1,D2_MAIN,1500.10,PRISONERELF_RESCUED_1,You have given us hope.,Trigger: The player has rescued the female Elves in the Dwarf Domain and encounters a Rescued Elf Prisoner after returning to the Elf Domain.
O1,D2_MAIN,1500.20,PRISONERELF_RESCUED_1,"You have done the Elves a great service, and we shall not forget this.",Trigger: as above.
O1,D2_MAIN,1500.30,PRISONERELF_RESCUED_1,"Evernight thanks you, we thank you.",Trigger: as above.
O1,D2_MAIN,1500.40,PRISONERELF_RESCUED_1,"See, the Forest is healing itself... but it will take time.",Trigger: as above.
O1,D2_MAIN,1500.50,PRISONERELF_RESCUED_1,"Saviour of the Elves, I am humbled by your presence.",Trigger: as above.
O1,D2_MAIN,1500.60,GHOSTELF_FRIENDLY_1,You saved them from that place... you gave us a future.,Trigger: The player has rescued the female Elves in the Dwarf Domain and encounters a Friendly Elf Ghost after returning to the Elf Domain.
O1,D2_MAIN,1500.70,GHOSTELF_FRIENDLY_1,I feel the energy returning to the Forest.,Trigger: as above.
O1,D2_MAIN,1500.80,GHOSTELF_FRIENDLY_1,You have given our deaths meaning.,Trigger: as above.
O1,D2_MAIN,1500.90,GHOSTELF_FRIENDLY_1,The Forest is starting to sing again.,Trigger: as above.
O1,D2_MAIN,1500.100,GHOSTELF_FRIENDLY_1,"Mercy is not a weakness, Lord. And you are strong indeed.",Trigger: as above.
O1,D2_SD1_TheViridianCaverns,100.10,GNARL,"The Viridian Caverns! The Green Minions must have made their home here. You must follow them, Master!",Trigger: After the Viridian Caverns cut-scene has played.
O1,D2_SD1_TheViridianCaverns,100.20,BROWN_MINION,Follow! Follow!,
O1,D2_SD1_TheViridianCaverns,101.10,GNARL,"Be wary, Dark Lord, there are rumoured to be creatures in these caverns far deadlier than those blooms.",Trigger: Once the player has entered the Viridian Caverns
O1,D2_SD1_TheViridianCaverns,102.10,GNARL,"Being an observant Lord, I’m sure you’ve noticed that our Green friends are immune to all kinds of poisons.",Trigger: First trigger point in the level (designer to decide.) Note: These three description chunks about the Greens can be triggered at various points during the level. Important Note: All these must be triggered before the player reaches the main Green Minion area. They should be kept in the order below.
O1,D2_SD1_TheViridianCaverns,102.15,GNARL,They can also destroy the plants that produce these noxious fumes.,
O1,D2_SD1_TheViridianCaverns,102.20,GNARL,The Greens are also the sneakiest Minions. They can back-stab faster than a Halfling at a family reunion.,Trigger: Second trigger point in the level (designer to decide.)
O1,D2_SD1_TheViridianCaverns,102.30,GNARL,"Greens are also known for their poor hygiene. Look at this place! Pah, even Evil creatures should have standards!",Trigger: Third trigger point in the level (designer to decide.)
O1,D2_SD1_TheViridianCaverns,103.10,GNARL,"Master, use the Greens to pick up the Green Hive! We will need it to summon more of them!",Trigger: The player leaves the Tower Object area without picking up the Tower object.
O1,D2_SD1_TheViridianCaverns,104.10,GNARL,"Aren’t you forgetting something, Sire?",Trigger: The player leaves the Viridian Caverns without picking up the Tower object. This will be after the troll encounter... which may only trigger if you’ve got the Green Minions with you anyway.
O1,D2_SD1_TheViridianCaverns,105.10,GNARL,"Ah, a wild Troll!  Time to test the Greens’ ambushing skills!",Trigger: Towards the end of the Viridian Caverns a troll will lumber into it and the player will need to use the Green Minions on its back.
O1,D2_SD1_TheViridianCaverns,106.10,GNARL,"A wild Troll! Quick, direct the Greens onto its back. They have a furious back-stab attack!",Trigger: Towards the end of the Viridian Caverns a troll will lumber into it and the player will need to use the Green Minions on its back. ALTERNATE LINE
O1,D2_SD1_TheViridianCaverns,106.20,BROWN_MINION,Stab it! Stab it! Stab it!,
O1,D2_SD1_TheViridianCaverns,107.10,GNARL,"Ah, this is Green Lifeforce, Sire. Use it to summon Green Minions to your side.",Trigger: The first time the player picks up / is given Green Lifeforce.
O1,D2_SD1_TheViridianCaverns,108.10,GNARL,"Sweep your Greens into those vile weeds, Sire. They will clear them for you.",Trigger: The player encounters a poison bloom barrier after he has acquired Green Minions.
O1,D2_SD1_TheViridianCaverns,109.10,GNARL,"Master, your Greens like a bit of discipline. When you place them on a Guard Marker they will grow in power and become almost invisible to enemies...",Trigger: The player has killed the Troll.
O1,D2_SD1_TheViridianCaverns,109.20,GNARL,Well apart from their permanent odour of rotting flesh and fish-heads!,Trigger: The player has killed the Troll.
O1,D2_SD2_SkullTribeDen,100.10,GNARL,We are directly under the tree of that Sleeping Elf... the heart of his nightmares.,Trigger: The player enters the Skull Tribe Den.
O1,D2_SD2_SkullTribeDen,101.10,GNARL,It seems Oberon does not want us venturing this way... all the more reason why we should!,Trigger: The player nears the Temple Exit when it’s covered by the root.
O1,D2_SD2_SkullTribeDen,102.10,GNARL,I hear the creak of something dying nearby!,None given.
O1,D2_SD3_MotherGoddessTemple,100.10,TEMPLE_GHOST_ELF_1,"You are journeying toward damnation, Outsider!","Trigger: On entering the temple for the first time
The cut-scene starts and the camera floats down to an Elf guard who comes forward and starts speaking."
O1,D2_SD3_MotherGoddessTemple,100.20,TEMPLE_GHOST_ELF_1,We are the ever vigilant ones. Sworn to protect the tombs of our heroes fallen in battle.,"In this view, on the right side of the tomb, Jewel drops from the air, silently. The Elf doesn't notice her and keeps droning on."
O1,D2_SD3_MotherGoddessTemple,100.30,TEMPLE_GHOST_ELF_1,We guard their rest until the day when they shall rise and reclaim our fallen Kingdom.,Jewel sneaks behind the tomb. The camera moves a bit to focus on the tomb. She gestures upwards and several raiders drop down to join her.
O1,D2_SD3_MotherGoddessTemple,100.40,TEMPLE_GHOST_ELF_1,Intruders! Defilers! Infidels! Cease so I may strip the quivering flesh from your unholy bones!,"Jewel strikes the tomb and the lid wobbles and falls off, and a magical effect appears from the now open tomb. The camera flies to the door, and the player can see a magical light appear on a light-holder there, and the door opens. At this point the Elf starts to notice something is going on behind his back and turns around. Jewel and the raiders run through, with the angry Elf behind them."
O1,D2_SD3_MotherGoddessTemple,100.50,GNARL,It seems that the tombs hold the key to this place. Be thankful for the foolishness of others.,Gnarl comment after the cutscene
O1,D2_SD3_MotherGoddessTemple,200.10,TOMB_ELF_GHOST,Go no further. We are the watchers...,Trigger: When the player nears a temple room (on the stairs)for the first time.
